,timestamp,open,high,low,close,volume
0,2021-12-11T00:00:00+00:00,80.5935,87.122,78.8955,86.497,4118680
1,2021-12-12T00:00:00+00:00,86.53,90.0,75.612,79.125,13340390
2,2021-12-14T00:00:00+00:00,79.125,106.1095,76.5225,101.329,44603602
3,2021-12-16T00:00:00+00:00,101.329,116.4645,98.0,110.777,55072929
4,2021-12-18T00:00:00+00:00,110.777,117.6335,105.4535,107.65,32264876
5,2021-12-20T00:00:00+00:00,107.65,124.1,101.025,123.3715,40642702
6,2021-12-22T00:00:00+00:00,123.3715,127.336,115.5645,121.4605,25249335
7,2021-12-24T00:00:00+00:00,121.4605,124.639,112.2045,115.125,20971535
8,2021-12-26T00:00:00+00:00,115.125,121.037,109.405,113.886,25700421
9,2021-12-28T00:00:00+00:00,113.886,122.0,93.4525,103.0525,44535045
10,2021-12-30T00:00:00+00:00,103.0525,112.0175,98.2505,109.325,25040141
11,2022-01-01T00:00:00+00:00,109.325,117.602,108.5475,113.179,24087811
12,2022-01-03T00:00:00+00:00,113.1785,114.2235,102.835,103.329,28102653
13,2022-01-05T00:00:00+00:00,103.329,106.635,90.567,95.134,42956223
14,2022-01-07T00:00:00+00:00,95.134,95.4415,79.2,83.893,32614383
15,2022-01-09T00:00:00+00:00,83.893,91.8765,80.013,84.482,33396943
16,2022-01-11T00:00:00+00:00,84.482,97.2,83.221,96.01,23381148
17,2022-01-13T00:00:00+00:00,96.01,97.276,87.2925,90.426,20793861
18,2022-01-15T00:00:00+00:00,90.426,94.943,89.558,92.283,19427155
19,2022-01-17T00:00:00+00:00,92.283,92.565,83.695,86.031,22176008
20,2022-01-19T00:00:00+00:00,86.031,87.767,78.696,79.31,27538443
21,2022-01-21T00:00:00+00:00,79.31,80.337,52.9525,59.8565,65487784
22,2022-01-23T00:00:00+00:00,59.8565,66.803,55.169,63.016,40395269
23,2022-01-25T00:00:00+00:00,63.016,73.512,60.796,65.875,35697424
24,2022-01-27T00:00:00+00:00,65.875,76.0,60.9665,67.05,37730172
25,2022-01-29T00:00:00+00:00,67.05,73.571,66.8705,67.985,27478653
26,2022-01-31T00:00:00+00:00,67.985,73.893,64.266,73.36,32507390
27,2022-02-02T00:00:00+00:00,73.36,74.8675,65.0,68.473,38277329
28,2022-02-04T00:00:00+00:00,68.473,81.031,67.483,77.137,59662628
29,2022-02-06T00:00:00+00:00,77.137,85.4,74.2245,83.2195,35307231
30,2022-02-08T00:00:00+00:00,83.2195,93.755,81.7615,90.1015,112162334
31,2022-02-10T00:00:00+00:00,90.1015,95.9975,80.035,81.805,103045667
32,2022-02-12T00:00:00+00:00,81.805,84.861,77.6585,77.949,32197178
33,2022-02-14T00:00:00+00:00,77.949,93.743,76.203,93.035,46522690
34,2022-02-16T00:00:00+00:00,93.035,98.758,86.3805,88.318,128376137
35,2022-02-18T00:00:00+00:00,88.318,89.999,80.925,85.0665,40886484
36,2022-02-20T00:00:00+00:00,85.0665,85.714,69.4565,70.091,47575819
37,2022-02-22T00:00:00+00:00,70.091,82.5,67.235,73.469,48307462
38,2022-02-24T00:00:00+00:00,73.469,82.0105,64.528,81.0155,75506687
39,2022-02-26T00:00:00+00:00,81.0155,85.0,73.141,75.091,49591017
40,2022-02-28T00:00:00+00:00,75.091,90.9,71.8215,86.91,87734168
41,2022-03-02T00:00:00+00:00,86.91,90.324,77.021,78.501,87998722
42,2022-03-04T00:00:00+00:00,78.501,82.2365,73.262,76.6805,77039114
43,2022-03-06T00:00:00+00:00,76.6805,77.076,70.3545,71.698,35212052
44,2022-03-08T00:00:00+00:00,71.6955,80.479,71.236,77.6265,41294054
