timestamp,Unnamed: 0,Unnamed: 0.1,open_BTC_ftx_1H,high_BTC_ftx_1H,low_BTC_ftx_1H,close,volume_BTC_ftx_1H,price
2020-11-29 02:00:00,67.0,67.0,17606.0,17757.0,17563.0,17751.5,9757.25,17751.5
2020-11-29 04:00:00,69.0,69.0,17885.5,17885.5,17778.5,17781.5,2853.68,17781.5
2020-11-29 06:00:00,71.0,71.0,17812.0,17813.5,17727.0,17748.0,1420.84,17748.0
2020-11-29 08:00:00,73.0,73.0,17833.5,18158.5,17820.5,18149.0,13935.285,18149.0
2020-11-29 10:00:00,75.0,75.0,18109.0,18231.5,18050.0,18191.5,4361.4,18191.5
2020-11-29 12:00:00,77.0,77.0,18102.0,18147.5,17925.5,18031.0,2885.12,18031.0
2020-11-29 14:00:00,79.0,79.0,18122.0,18211.5,18045.0,18056.0,2890.36,18056.0
2020-11-29 16:00:00,81.0,81.0,18126.5,18159.0,17944.0,18111.0,7219.56,18111.0
2020-11-29 18:00:00,83.0,83.0,18108.0,18139.5,18056.0,18132.0,15692.2812,18132.0
2020-11-29 20:00:00,85.0,85.0,18058.5,18232.5,18044.5,18220.5,5821.22,18220.5
2020-11-29 22:00:00,87.0,87.0,18275.0,18283.0,18084.0,18163.0,16519.84095,18163.0
2020-11-30 00:00:00,89.0,89.0,18191.5,18482.0,18186.0,18440.0,39444.52755,18440.0
2020-11-30 02:00:00,91.0,91.0,18503.5,18558.0,18449.0,18522.0,1480.08,18522.0
2020-11-30 04:00:00,93.0,93.0,18595.0,18633.0,18468.5,18542.5,0.0,18542.5
2020-11-30 06:00:00,95.0,95.0,18546.5,18605.0,18497.0,18545.0,27.777,18545.0
2020-11-30 08:00:00,97.0,97.0,18641.5,18661.0,18404.0,18481.0,32901.4058,18481.0
2020-11-30 10:00:00,99.0,99.0,18485.5,18603.5,18465.5,18523.5,1481.88,18523.5
2020-11-30 12:00:00,101.0,101.0,18613.0,18863.0,18612.5,18841.0,13333.955,18841.0
2020-11-30 14:00:00,103.0,103.0,19193.5,20088.0,19165.5,19527.0,136698.76865,19527.0
2020-11-30 16:00:00,105.0,105.0,19334.5,19569.5,19133.5,19215.0,12406.1015,19215.0
2020-11-30 18:00:00,107.0,107.0,19388.5,19466.0,19141.5,19144.0,27097.2461,19144.0
2020-11-30 20:00:00,109.0,109.0,19255.0,19491.0,19177.5,19423.0,25747.02065,19423.0
2020-11-30 22:00:00,111.0,111.0,19356.0,19511.0,19248.0,19502.5,57884.51125,19502.5
2020-12-01 00:00:00,113.0,113.0,19704.0,19721.5,19484.5,19577.0,25462.1398,19577.0
2020-12-01 02:00:00,115.0,115.0,19612.0,19707.5,19551.0,19679.5,7860.632,19679.5
2020-12-01 04:00:00,117.0,117.0,19427.0,19525.0,19356.5,19372.5,22018.2431,19372.5
2020-12-01 06:00:00,119.0,119.0,19479.5,19518.5,19330.0,19337.5,8098.9176,19337.5
2020-12-01 08:00:00,121.0,121.0,19537.5,19577.5,19453.5,19486.0,3210.0032,19486.0
2020-12-01 10:00:00,123.0,123.0,19574.0,19830.0,19564.5,19766.5,55370.34045,19766.5
2020-12-01 12:00:00,125.0,125.0,19436.5,19489.5,18461.5,18617.0,85305.88075,18617.0
2020-12-01 14:00:00,127.0,127.0,18782.0,19369.0,18681.0,19305.5,6243.7293,19305.5
2020-12-01 16:00:00,129.0,129.0,19296.0,19337.0,18956.5,19077.5,41604.79795,19077.5
2020-12-01 18:00:00,131.0,131.0,19051.5,19057.0,18722.5,18767.5,27787.97615,18767.5
2020-12-01 20:00:00,133.0,133.0,19077.0,19145.5,18886.5,19019.0,3032.32,19019.0
2020-12-01 22:00:00,135.0,135.0,19070.5,19187.5,18856.5,18926.0,5997.4419,18926.0
2020-12-02 00:00:00,137.0,137.0,18799.0,18872.5,18467.0,18831.0,17326.74295,18831.0
2020-12-02 02:00:00,139.0,139.0,18886.5,18889.0,18684.0,18707.0,4058.0648,18707.0
2020-12-02 04:00:00,141.0,141.0,18619.0,18702.0,18337.0,18545.0,16388.933,18545.0
2020-12-02 06:00:00,143.0,143.0,18650.0,18944.5,18620.0,18915.0,15124.5798,18915.0
2020-12-02 08:00:00,145.0,145.0,19108.0,19395.5,19067.0,19214.5,10548.655,19214.5
2020-12-02 10:00:00,147.0,147.0,19043.0,19188.0,19003.5,19093.5,1523.68,19093.5
2020-12-02 12:00:00,149.0,149.0,19145.5,19164.0,18806.0,18937.0,10864.3425,18937.0
2020-12-02 14:00:00,151.0,151.0,19142.5,19158.0,18866.5,18931.5,10730.31025,18931.5
2020-12-02 16:00:00,153.0,153.0,18912.0,19023.5,18788.5,18877.0,7181.58825,18877.0
2020-12-02 18:00:00,155.0,155.0,18966.0,19076.0,18966.0,19035.0,1498.12,19035.0
2020-12-02 20:00:00,157.0,157.0,19107.0,19161.0,19061.5,19114.0,10047.9367,19114.0
2020-12-02 22:00:00,159.0,159.0,19155.0,19242.0,19103.0,19130.5,45296.3322,19130.5
2020-12-03 00:00:00,161.0,161.0,19200.0,19313.0,19167.5,19194.0,0.0,19194.0
2020-12-03 02:00:00,163.0,163.0,19033.0,19121.0,18960.0,19068.0,6101.36,19068.0
2020-12-03 04:00:00,165.0,165.0,19099.0,19130.5,19036.0,19051.5,1524.12,19051.5
2020-12-03 06:00:00,167.0,167.0,18939.5,19029.5,18900.5,18959.5,10443.36,18959.5
2020-12-03 08:00:00,169.0,169.0,19200.0,19461.0,19175.0,19384.0,10603.23625,19384.0
2020-12-03 10:00:00,171.0,171.0,19354.0,19431.5,19256.0,19372.0,8272.1407,19372.0
2020-12-03 12:00:00,173.0,173.0,19423.0,19450.0,19252.5,19315.5,10670.26025,19315.5
2020-12-03 14:00:00,175.0,175.0,19302.0,19412.5,19284.0,19370.5,3664.984,19370.5
2020-12-03 16:00:00,177.0,177.0,19528.0,19616.5,19274.0,19389.0,36062.8954,19389.0
2020-12-03 18:00:00,179.0,179.0,19307.0,19418.5,19294.5,19386.0,1550.88,19386.0
2020-12-03 20:00:00,181.0,181.0,19430.0,19452.5,19330.5,19372.0,3099.88,19372.0
2020-12-03 22:00:00,183.0,183.0,19459.0,19500.5,19420.0,19486.0,324.90685,19486.0
2020-12-04 00:00:00,185.0,185.0,19439.5,19546.5,19399.0,19487.0,1017.53495,19487.0
2020-12-04 02:00:00,187.0,187.0,19344.0,19399.5,19270.5,19289.0,2482.2746,19289.0
2020-12-04 04:00:00,189.0,189.0,19173.5,19337.0,19146.5,19303.0,46.2444,19303.0
2020-12-04 06:00:00,191.0,191.0,19212.5,19372.5,19206.5,19319.0,3133.68825,19319.0
2020-12-04 08:00:00,193.0,193.0,19305.0,19459.0,19289.0,19419.5,4651.12,19419.5
2020-12-04 10:00:00,195.0,195.0,19372.5,19392.5,18900.5,19005.5,20839.0823,19005.5
2020-12-04 12:00:00,197.0,197.0,18830.0,19043.5,18712.0,19028.5,13285.055,19028.5
2020-12-04 14:00:00,199.0,199.0,19022.5,19155.5,18928.0,19077.0,4561.16,19077.0
2020-12-04 16:00:00,201.0,201.0,18951.0,19002.0,18835.5,18985.5,39643.93495,18985.5
2020-12-04 18:00:00,203.0,203.0,18977.5,19078.0,18932.0,19057.5,2478.05,19057.5
2020-12-04 20:00:00,205.0,205.0,19057.5,19083.0,18884.5,18969.5,8977.3595,18969.5
2020-12-04 22:00:00,207.0,207.0,18819.5,18880.0,18585.0,18647.0,12834.945,18647.0
2020-12-05 00:00:00,209.0,209.0,18670.0,18792.0,18517.5,18768.0,11962.48,18768.0
2020-12-05 02:00:00,211.0,211.0,18665.0,18849.5,18656.0,18800.5,7084.17705,18800.5
2020-12-05 04:00:00,213.0,213.0,18846.5,18943.5,18818.5,18890.5,4339.535,18890.5
2020-12-05 06:00:00,215.0,215.0,18961.0,19007.5,18920.0,18974.5,0.0,18974.5
2020-12-05 08:00:00,217.0,217.0,18935.0,19180.0,18931.5,19145.0,3422.04405,19145.0
2020-12-05 10:00:00,219.0,219.0,19129.0,19149.5,19052.5,19138.0,0.0,19138.0
2020-12-05 12:00:00,221.0,221.0,19027.5,19089.5,18981.5,19064.5,3051.4,19064.5
2020-12-05 14:00:00,223.0,223.0,19005.0,19094.0,18979.0,19083.0,8213.5256,19083.0
2020-12-05 16:00:00,225.0,225.0,19117.0,19153.5,19066.5,19101.0,4586.6,19101.0
2020-12-05 18:00:00,227.0,227.0,19133.0,19156.5,19096.0,19134.0,1339.38,19134.0
2020-12-05 20:00:00,229.0,229.0,19131.5,19152.5,19025.5,19078.0,2864.09,19078.0
2020-12-05 22:00:00,231.0,231.0,19024.0,19063.5,18992.0,19030.5,3045.0,19030.5
2020-12-06 00:00:00,233.0,233.0,19157.5,19279.0,19133.0,19251.0,40015.09775,19251.0
2020-12-06 02:00:00,235.0,235.0,19272.0,19289.0,19216.5,19231.0,5969.38,19231.0
2020-12-06 04:00:00,237.0,237.0,19198.0,19238.5,19166.0,19187.0,18431.9202,19187.0
2020-12-06 06:00:00,239.0,239.0,19158.0,19239.5,19158.0,19195.5,0.0,19195.5
2020-12-06 08:00:00,241.0,241.0,19244.5,19262.0,19014.5,19028.0,40.3422,19028.0
2020-12-06 10:00:00,243.0,243.0,19054.5,19076.0,18968.0,19053.5,1185.2665,19053.5
2020-12-06 12:00:00,245.0,245.0,19105.0,19105.0,18971.5,18989.0,2483.28565,18989.0
2020-12-06 14:00:00,247.0,247.0,18968.0,19142.0,18946.0,19127.5,1526.68,19127.5
2020-12-06 16:00:00,249.0,249.0,19139.5,19222.0,19033.5,19110.5,8060.8497,19110.5
2020-12-06 18:00:00,251.0,251.0,19146.0,19187.5,19105.0,19111.5,1137.26205,19111.5
2020-12-06 20:00:00,253.0,253.0,19143.0,19198.0,19123.5,19175.5,1533.52,19175.5
2020-12-06 22:00:00,255.0,255.0,19255.0,19264.0,19068.5,19168.5,5916.8912,19168.5
2020-12-07 00:00:00,257.0,257.0,19379.5,19439.0,19303.5,19320.0,3098.16,19320.0
2020-12-07 02:00:00,259.0,259.0,19312.5,19317.5,19179.5,19222.0,4091.6855,19222.0
2020-12-07 04:00:00,261.0,261.0,19307.5,19316.5,19249.0,19303.0,3548.2211,19303.0
2020-12-07 06:00:00,263.0,263.0,19249.0,19358.0,19237.5,19318.5,6851.413,19318.5
2020-12-07 08:00:00,265.0,265.0,19370.5,19385.0,19213.5,19261.0,11977.32135,19261.0
2020-12-07 10:00:00,267.0,267.0,19212.5,19260.0,19143.5,19197.5,7480.445,19197.5
2020-12-07 12:00:00,269.0,269.0,19122.5,19247.0,19103.5,19237.0,1535.48,19237.0
2020-12-07 14:00:00,271.0,271.0,19207.0,19241.0,19097.0,19206.5,3066.92,19206.5
2020-12-07 16:00:00,273.0,273.0,19232.5,19249.5,19177.0,19221.5,11093.86985,19221.5
2020-12-07 18:00:00,275.0,275.0,19167.0,19201.0,18905.5,18935.5,67045.02135,18935.5
2020-12-07 20:00:00,277.0,277.0,18967.5,19068.0,18938.5,19054.0,3261.8799,19054.0
2020-12-07 22:00:00,279.0,279.0,19078.5,19127.0,19073.0,19125.5,101.2618,19125.5
2020-12-08 00:00:00,281.0,281.0,19184.0,19241.0,19140.5,19239.5,7674.16,19239.5
2020-12-08 02:00:00,283.0,283.0,19227.0,19230.0,19162.5,19182.5,4604.28,19182.5
2020-12-08 04:00:00,285.0,285.0,19161.0,19230.0,19159.0,19186.5,8835.59,19186.5
2020-12-08 06:00:00,287.0,287.0,19302.0,19311.5,19100.5,19166.5,26562.8803,19166.5
2020-12-08 08:00:00,289.0,289.0,19143.0,19173.5,19015.0,19066.0,13567.27095,19066.0
2020-12-08 10:00:00,291.0,291.0,18796.0,18887.0,18703.5,18817.5,25015.4176,18817.5
2020-12-08 12:00:00,293.0,293.0,18761.0,18865.0,18602.5,18713.5,91762.4971,18713.5
2020-12-08 14:00:00,295.0,295.0,18932.5,18985.0,18868.5,18870.5,2294.4138,18870.5
2020-12-08 16:00:00,297.0,297.0,18808.5,18911.0,18750.0,18831.5,48119.10675,18831.5
2020-12-08 18:00:00,299.0,299.0,18926.5,18929.0,18818.5,18846.0,4533.76,18846.0
2020-12-08 20:00:00,301.0,301.0,18778.0,18845.0,18673.5,18736.0,119661.85735,18736.0
2020-12-08 22:00:00,303.0,303.0,18770.5,18831.5,18316.5,18316.5,95494.75095,18316.5
2020-12-09 00:00:00,305.0,305.0,18310.0,18375.5,18149.5,18167.0,209534.60205,18167.0
2020-12-09 02:00:00,307.0,307.0,18204.0,18319.5,18135.0,18274.0,119597.2828,18274.0
2020-12-09 04:00:00,309.0,309.0,18290.5,18307.0,18113.0,18147.5,71465.98885,18147.5
2020-12-09 06:00:00,311.0,311.0,18209.0,18271.0,18147.0,18223.0,33033.254,18223.0
2020-12-09 08:00:00,313.0,313.0,17915.5,18049.0,17621.0,17953.0,111630.0744,17953.0
2020-12-09 10:00:00,315.0,315.0,18038.5,18242.5,17967.5,18237.5,85938.13765,18237.5
2020-12-09 12:00:00,317.0,317.0,18255.5,18380.0,18216.0,18235.5,23724.7309,18235.5
2020-12-09 14:00:00,319.0,319.0,18486.0,18532.5,18435.0,18460.0,19648.73605,18460.0
2020-12-09 16:00:00,321.0,321.0,18349.0,18391.5,18246.0,18387.5,12688.8771,18387.5
2020-12-09 18:00:00,323.0,323.0,18303.0,18341.5,18151.0,18184.5,18974.76845,18184.5
2020-12-09 20:00:00,325.0,325.0,18259.5,18362.0,18197.0,18325.5,21291.4327,18325.5
2020-12-09 22:00:00,327.0,327.0,18511.5,18609.0,18493.0,18554.0,24949.9262,18554.0
2020-12-10 00:00:00,329.0,329.0,18548.5,18572.5,18416.5,18435.5,21486.7896,18435.5
2020-12-10 02:00:00,331.0,331.0,18430.5,18492.5,18348.5,18388.0,8189.0977,18388.0
2020-12-10 04:00:00,333.0,333.0,18411.0,18499.0,18385.5,18409.5,14036.56075,18409.5
2020-12-10 06:00:00,335.0,335.0,18379.5,18439.5,18283.0,18306.5,15334.8934,18306.5
2020-12-10 08:00:00,337.0,337.0,18340.5,18477.5,18320.5,18444.5,14845.62345,18444.5
2020-12-10 10:00:00,339.0,339.0,18240.0,18285.5,18096.0,18141.5,47833.74415,18141.5
2020-12-10 12:00:00,341.0,341.0,18177.5,18290.5,18162.5,18204.5,5836.88,18204.5
2020-12-10 14:00:00,343.0,343.0,18222.5,18242.5,18024.5,18067.0,121324.72235,18067.0
2020-12-10 16:00:00,345.0,345.0,18123.5,18221.5,18100.5,18172.5,43932.8601,18172.5
2020-12-10 18:00:00,347.0,347.0,18207.5,18319.0,18185.0,18267.5,20098.15,18267.5
2020-12-10 20:00:00,349.0,349.0,18399.5,18433.0,18341.5,18365.0,14721.50895,18365.0
2020-12-10 22:00:00,351.0,351.0,18350.5,18396.5,18294.0,18324.0,13006.6352,18324.0
2020-12-11 00:00:00,353.0,353.0,18236.5,18290.0,17943.5,18007.0,47710.1873,18007.0
2020-12-11 02:00:00,355.0,355.0,17894.5,18033.0,17790.5,17801.5,32569.8558,17801.5
2020-12-11 04:00:00,357.0,357.0,17992.5,18050.5,17920.0,17980.5,26553.65715,17980.5
2020-12-11 06:00:00,359.0,359.0,17886.5,17969.5,17806.5,17924.5,11281.055,17924.5
2020-12-11 08:00:00,361.0,361.0,17795.0,17994.5,17793.5,17889.5,80175.4982,17889.5
2020-12-11 10:00:00,363.0,363.0,17797.5,17870.5,17556.5,17745.5,59033.59395,17745.5
2020-12-11 12:00:00,365.0,365.0,17639.0,17907.0,17604.5,17853.5,16420.074,17853.5
2020-12-11 14:00:00,367.0,367.0,17967.5,18074.5,17891.5,18059.0,18260.02695,18059.0
2020-12-11 16:00:00,369.0,369.0,18107.0,18114.0,17940.0,17976.5,13245.046,17976.5
2020-12-11 18:00:00,371.0,371.0,17989.0,18049.5,17938.5,18042.5,61818.9197,18042.5
2020-12-11 20:00:00,373.0,373.0,17971.0,18057.5,17917.0,17978.5,48720.54,17978.5
2020-12-11 22:00:00,375.0,375.0,18100.0,18178.0,18060.0,18129.0,7255.56,18129.0
2020-12-12 00:00:00,377.0,377.0,18042.0,18376.5,18024.5,18356.5,197685.6709,18356.5
2020-12-12 02:00:00,379.0,379.0,18294.5,18364.0,18290.5,18319.0,1466.0,18319.0
2020-12-12 04:00:00,381.0,381.0,18303.0,18410.0,18263.5,18380.5,20361.94385,18380.5
2020-12-12 06:00:00,383.0,383.0,18319.0,18380.0,18290.5,18318.0,7360.2538,18318.0
2020-12-12 08:00:00,385.0,385.0,18384.5,18468.5,18330.0,18384.5,33652.84715,18384.5
2020-12-12 10:00:00,387.0,387.0,18432.0,18464.0,18367.5,18384.0,4761.3342,18384.0
2020-12-12 12:00:00,389.0,389.0,18517.5,18539.0,18423.0,18449.5,7793.5368,18449.5
2020-12-12 14:00:00,391.0,391.0,18405.5,18479.5,18323.5,18376.5,34028.44515,18376.5
2020-12-12 16:00:00,393.0,393.0,18402.0,18456.0,18367.0,18405.0,11210.717,18405.0
2020-12-12 18:00:00,395.0,395.0,18490.0,18751.0,18489.5,18694.0,35312.91925,18694.0
2020-12-12 20:00:00,397.0,397.0,18817.0,18857.5,18757.0,18783.5,47.1,18783.5
2020-12-12 22:00:00,399.0,399.0,18795.5,18962.0,18772.5,18888.0,11731.055,18888.0
2020-12-13 00:00:00,401.0,401.0,18819.5,18884.0,18725.5,18761.5,44720.0385,18761.5
2020-12-13 02:00:00,403.0,403.0,18808.0,18847.0,18765.0,18827.0,5308.86275,18827.0
2020-12-13 04:00:00,405.0,405.0,18807.5,18899.5,18783.0,18865.0,45783.3083,18865.0
2020-12-13 06:00:00,407.0,407.0,18866.5,19023.0,18862.0,18993.5,78866.61375,18993.5
2020-12-13 08:00:00,409.0,409.0,19255.0,19326.5,19178.5,19244.0,33515.715,19244.0
2020-12-13 10:00:00,411.0,411.0,19266.5,19380.5,19251.0,19278.0,40900.8816,19278.0
2020-12-13 12:00:00,413.0,413.0,19314.5,19430.0,19272.5,19338.5,49287.5892,19338.5
2020-12-13 14:00:00,415.0,415.0,19325.0,19372.0,19280.5,19293.5,59579.27065,19293.5
2020-12-13 16:00:00,417.0,417.0,19211.5,19393.5,19197.0,19325.0,46793.343,19325.0
2020-12-13 18:00:00,419.0,419.0,19266.0,19266.0,19164.0,19176.5,8818.21645,19176.5
2020-12-13 20:00:00,421.0,421.0,19186.0,19186.0,19103.5,19151.0,10719.58,19151.0
2020-12-13 22:00:00,423.0,423.0,19181.0,19184.0,18980.5,19110.0,18622.97825,19110.0
2020-12-14 00:00:00,425.0,425.0,19161.0,19161.0,18988.0,19048.5,48497.6449,19048.5
2020-12-14 02:00:00,427.0,427.0,19079.5,19313.0,19048.0,19298.0,50237.732,19298.0
2020-12-14 04:00:00,429.0,429.0,19258.0,19285.0,19056.0,19128.0,48067.99965,19128.0
2020-12-14 06:00:00,431.0,431.0,19087.0,19207.0,19082.0,19204.5,59306.429,19204.5
2020-12-14 08:00:00,433.0,433.0,19154.5,19245.5,19139.5,19225.5,15593.311,19225.5
2020-12-14 10:00:00,435.0,435.0,19182.0,19216.0,19046.5,19086.5,16120.10755,19086.5
2020-12-14 12:00:00,437.0,437.0,19104.0,19141.5,19033.0,19104.0,150284.1071,19104.0
2020-12-14 14:00:00,439.0,439.0,19180.5,19236.5,19085.5,19221.0,15387.0544,19221.0
2020-12-14 16:00:00,441.0,441.0,19195.5,19237.0,19106.0,19151.5,54489.3933,19151.5
2020-12-14 18:00:00,443.0,443.0,19132.5,19234.5,19132.5,19230.5,98358.0764,19230.5
2020-12-14 20:00:00,445.0,445.0,19171.0,19216.5,19126.0,19202.5,12412.57935,19202.5
2020-12-14 22:00:00,447.0,447.0,19201.5,19298.0,19190.5,19281.0,998.9193,19281.0
2020-12-15 00:00:00,449.0,449.0,19272.5,19401.5,19246.5,19397.0,18308.94725,19397.0
2020-12-15 02:00:00,451.0,451.0,19453.0,19574.0,19442.0,19461.0,41609.20475,19461.0
2020-12-15 04:00:00,453.0,453.0,19481.0,19500.0,19153.0,19171.5,114095.513,19171.5
2020-12-15 06:00:00,455.0,455.0,19127.0,19222.5,19094.0,19192.5,50171.05,19192.5
2020-12-15 08:00:00,457.0,457.0,19202.5,19224.5,19098.5,19132.5,12263.66,19132.5
2020-12-15 10:00:00,459.0,459.0,19190.0,19365.5,19111.5,19319.0,46649.6899,19319.0
2020-12-15 12:00:00,461.0,461.0,19301.5,19403.0,19262.0,19298.0,21249.6811,19298.0
2020-12-15 14:00:00,463.0,463.0,19353.5,19500.0,19258.5,19348.0,68119.3115,19348.0
2020-12-15 16:00:00,465.0,465.0,19411.5,19438.0,19340.0,19382.0,38263.74175,19382.0
2020-12-15 18:00:00,467.0,467.0,19404.5,19554.5,19389.5,19536.5,53778.1596,19536.5
2020-12-15 20:00:00,469.0,469.0,19540.0,19556.0,19467.5,19501.0,2959.8571,19501.0
2020-12-15 22:00:00,471.0,471.0,19420.5,19497.5,19385.0,19464.5,1573.1605,19464.5
2020-12-16 00:00:00,473.0,473.0,19437.5,19466.5,19300.0,19373.0,14719.14545,19373.0
2020-12-16 02:00:00,475.0,475.0,19396.0,19501.5,19396.0,19457.0,9100.251,19457.0
2020-12-16 04:00:00,477.0,477.0,19350.0,19401.0,19304.5,19365.5,11133.53185,19365.5
2020-12-16 06:00:00,479.0,479.0,19376.5,19467.0,19349.0,19432.0,34056.9619,19432.0
2020-12-16 08:00:00,481.0,481.0,19432.5,19490.5,19377.5,19479.5,33369.06,19479.5
2020-12-16 10:00:00,483.0,483.0,19522.5,19831.0,19498.5,19805.0,157558.8353,19805.0
2020-12-16 12:00:00,485.0,485.0,19753.0,19925.5,19697.0,19759.0,106227.70325,19759.0
2020-12-16 14:00:00,487.0,487.0,20356.5,20790.5,20223.5,20713.0,233659.74345,20713.0
2020-12-16 16:00:00,489.0,489.0,20691.5,20907.0,20659.0,20892.0,70246.8335,20892.0
2020-12-16 18:00:00,491.0,491.0,20673.5,20772.5,20572.0,20614.5,7600.92385,20614.5
2020-12-16 20:00:00,493.0,493.0,20778.0,20868.5,20754.0,20828.5,3014.06805,20828.5
2020-12-16 22:00:00,495.0,495.0,21206.0,21460.0,21203.5,21385.5,91360.20665,21385.5
2020-12-17 00:00:00,497.0,497.0,21371.0,21420.5,21243.5,21414.5,95765.1067,21414.5
2020-12-17 02:00:00,499.0,499.0,21732.5,22045.0,21644.0,21924.5,129638.7147,21924.5
2020-12-17 04:00:00,501.0,501.0,21759.0,21916.0,21721.0,21794.0,59194.97135,21794.0
2020-12-17 06:00:00,503.0,503.0,22284.5,22398.5,22061.0,22186.5,91667.19275,22186.5
2020-12-17 08:00:00,505.0,505.0,22487.0,22985.0,22408.5,22904.0,224581.4176,22904.0
2020-12-17 10:00:00,507.0,507.0,22628.0,22916.5,22394.5,22609.0,38231.08165,22609.0
2020-12-17 12:00:00,509.0,509.0,22757.0,23194.5,22595.0,23146.0,76607.3341,23146.0
2020-12-17 14:00:00,511.0,511.0,22876.0,23282.5,22744.0,23113.5,157660.20505,23113.5
2020-12-17 16:00:00,513.0,513.0,23376.0,23683.5,23221.0,23627.0,169277.02545,23627.0
2020-12-17 18:00:00,515.0,515.0,23027.0,23303.0,22500.0,23282.0,154966.23685,23282.0
2020-12-17 20:00:00,517.0,517.0,22924.0,23104.5,22313.0,22797.5,341052.19555,22797.5
2020-12-17 22:00:00,519.0,519.0,22788.0,23094.0,22751.0,22981.0,53541.90655,22981.0
2020-12-18 00:00:00,521.0,521.0,22846.5,22868.0,22475.5,22767.5,84442.01835,22767.5
2020-12-18 02:00:00,523.0,523.0,22997.0,23266.5,22945.5,23020.5,46132.2363,23020.5
2020-12-18 04:00:00,525.0,525.0,22808.5,22984.0,22773.0,22873.5,22866.0267,22873.5
2020-12-18 06:00:00,527.0,527.0,22961.5,23168.0,22878.5,22987.0,71990.7712,22987.0
2020-12-18 08:00:00,529.0,529.0,23043.5,23293.5,22935.0,23108.0,53464.0761,23108.0
2020-12-18 10:00:00,531.0,531.0,23220.0,23234.0,22921.5,22951.5,60992.09575,22951.5
2020-12-18 12:00:00,533.0,533.0,22880.5,23071.5,22716.0,22926.0,0.0,22926.0
