,timestamp_compound_2H,block_number_compound_2H,exchange_rates_compound_2H,borrow_rates_compound_2H,supply_rates_compound_2H,total_borrows_history_compound_2H,total_supply_history_compound_2H,prices_usd_compound_2H
7519,2021-10-05 08:59:56,13310388,0.02220348061993424,0.06927650654898936,0.05193643250123207,3638964163.07758073,200556787661.92856690,1.000000
7520,2021-10-05 10:00:00,13310662,0.0222036359949554,0.06923673789999557,0.05190487432631382,3638774291.52723400,200552261199.63762830,0.000000
7521,2021-10-05 11:00:03,13310936,0.02220373612846691,0.06874523013626532,0.051515969242478796,3642242301.50891566,200833640720.87969378,1.000000
7522,2021-10-05 12:00:00,13311210,0.02220384090158912,0.06744711776830735,0.05049316730169338,3650632987.26041883,201538418662.98404106,0.000000
7523,2021-10-05 12:59:56,13311483,0.02220395278359187,0.0602309714054324,0.044816186321334835,3650247954.37789441,202871050643.50885050,1.000000
7524,2021-10-05 14:00:00,13311757,0.022204095421682207,0.059578450059256924,0.04430666787300153,3650439666.03493660,203004568363.17617795,0.000000
7525,2021-10-05 15:00:03,13312031,0.0222041998405075,0.058834943897015914,0.043726265225313116,3650475536.70545400,203147158328.85197740,1.000000
7526,2021-10-05 16:00:00,13312305,0.022204315263533593,0.058901350202967134,0.04377805729004078,3650159141.58943683,203115833125.62348862,0.000000
7527,2021-10-05 16:59:56,13312578,0.02220441796409512,0.05892453106589175,0.04379613557571346,3649931580.47390656,203097811219.43224180,1.000000
7528,2021-10-05 18:00:00,13312852,0.022204519251347712,0.05873848809500552,0.04365104796509273,3650094482.57873030,203141426486.10881314,0.000000
7529,2021-10-05 20:00:00,13313400,0.022204719049957078,0.05905551734955583,0.043900425211821116,3662450782.94983406,203767442883.35002253,0.000000
7530,2021-10-05 20:59:56,13313673,0.022204819422981387,0.05822265423807099,0.043248990043844256,3668247512.09414443,204247900984.28156721,1.000000
7531,2021-10-05 22:00:00,13313947,0.02220498550888757,0.05849448997627467,0.04346083179782242,3668569773.33203000,204212151978.15493110,0.000000
7532,2021-10-05 23:00:03,13314221,0.022205065176133704,0.05845897437432273,0.043433144092623034,3668441740.46590860,204211102598.11673502,1.000000
7533,2021-10-06 00:00:00,13314495,0.022205167480386322,0.05847405599248888,0.04344489838600093,3668264634.51761256,204197409833.30308820,0.000000
7534,2021-10-06 00:59:56,13314768,0.022205254294597524,0.05838115644571264,0.04337250593475861,3668149995.11067175,204208053987.40893758,1.000000
7535,2021-10-06 02:00:00,13315042,0.022205361370422845,0.05788226162891,0.04298428752979637,3667578551.70323569,204271222411.36460197,0.000000
7536,2021-10-06 03:00:03,13315316,0.022205485168171862,0.05601860833103091,0.04153478077316763,3667745191.42409764,204638163030.08904343,1.000000
7537,2021-10-06 04:00:00,13315590,0.02220560401050079,0.05626232158337078,0.0417240376671172,3667472397.01394976,204574797741.38663325,0.000000
7538,2021-10-06 04:59:56,13315863,0.022205699915866312,0.05600439450112452,0.041524264370493204,3666715946.68623778,204581727833.00641187,1.000000
7539,2021-10-06 06:00:00,13316137,0.022205812248397,0.055960282684932396,0.041489492673521436,3674785969.40878282,205039260661.99578653,0.000000
7540,2021-10-06 07:00:03,13316411,0.022205908508072036,0.05584297393567406,0.041398434156024407,3674427509.35304636,205041076326.82362885,1.000000
7541,2021-10-06 08:00:00,13316685,0.022206017753494376,0.05563818617535398,0.04123950336230365,3673751992.30530483,205042018270.91007012,0.000000
7542,2021-10-06 08:59:56,13316958,0.022206084153074682,0.05558802471572949,0.04120058299629066,3673600639.08210567,205042671957.78232252,1.000000
7543,2021-10-06 10:00:00,13317232,0.022206200580873064,0.05626393641809533,0.04172594371308692,3673739535.28259231,204918857823.13865903,0.000000
7544,2021-10-06 11:00:03,13317506,0.022206289479327613,0.05785386781510937,0.04296174351591911,3673537946.10650633,204599859974.04745533,1.000000
7545,2021-10-06 12:00:00,13317780,0.022206431277877615,0.05784578058476606,0.04295544645012358,3673546589.65311396,204600591170.69321098,0.000000
7546,2021-10-06 12:59:56,13318053,0.022206521421188646,0.05777954882132891,0.042903877564466016,3673329295.54118751,204600403974.95410167,1.000000
7547,2021-10-06 14:00:00,13318327,0.022206615189922216,0.05774749795827889,0.04287892674958356,3673296094.43983025,204603859954.28223031,0.000000
7548,2021-10-06 15:00:03,13318601,0.022206744053918592,0.05749852307257584,0.042685131667371826,3672762880.43795678,204620904335.55851401,1.000000
7549,2021-10-06 16:00:00,13318875,0.02220685406129877,0.05741555235711018,0.0426205624872263,3672808108.25756254,204638389251.34121713,0.000000
7550,2021-10-06 16:59:56,13319148,0.022206963355122764,0.05729829186742736,0.04252932809917936,3672835724.88326878,204661512040.37063572,1.000000
7551,2021-10-06 18:00:00,13319422,0.022207051936586928,0.05728399711115856,0.04251827474571752,3672854818.46720741,204664543911.59153036,0.000000
7552,2021-10-06 19:00:03,13319696,0.0222071594180719,0.05701878040907408,0.04231194311043898,3672594949.80517533,204700171179.55605843,1.000000
7553,2021-10-06 20:00:00,13319970,0.022207261617113037,0.05635378117381136,0.04179507216344117,3671924904.09672100,204790204244.63201226,0.000000
7554,2021-10-06 20:59:56,13320243,0.022207383090855237,0.056179651189942593,0.041659836416979026,3672026431.19898121,204828396720.40602540,1.000000
7555,2021-10-06 22:00:00,13320517,0.02220747987611772,0.05405091576529095,0.04000977317741461,3666059359.36649483,204906657199.86299632,0.000000
7556,2021-10-06 23:00:03,13320791,0.022207558193167744,0.05366886378749359,0.03971384537117652,3664907447.54728855,204915679976.67959692,1.000000
7557,2021-10-07 00:00:00,13321065,0.02220766964759912,0.05316834281404869,0.03932685159306781,3663527788.56620367,204934773428.19098312,0.000000
7558,2021-10-07 00:59:56,13321338,0.022207772931422582,0.053314071624291526,0.03943949296740573,3663678800.88722175,204913933266.58076651,1.000000
7559,2021-10-07 02:00:00,13321612,0.022207883932024622,0.05348073289067713,0.03956835014288552,3663990443.03272350,204897948838.27006723,0.000000
7560,2021-10-07 03:00:03,13321886,0.022207950832837355,0.05453111657515076,0.04038344341735268,3653604473.53108148,204113455869.32260786,1.000000
7561,2021-10-07 04:00:00,13322160,0.022208083938623682,0.05443792260499053,0.04030907486471198,3648886600.11308863,203866501300.34523925,0.000000
7562,2021-10-07 04:59:56,13322433,0.022208163046056915,0.054027383175857,0.039991300078128705,3651519248.87199850,204092207148.46775246,1.000000
7563,2021-10-07 06:00:00,13322707,0.022208271284523958,0.05430626587264267,0.04020712386915212,3653305171.23475304,204137091111.91921979,0.000000
7564,2021-10-07 07:00:03,13322981,0.0222083489941318,0.05420386417109454,0.04012785479776818,3653003525.72550482,204139317516.89309268,1.000000
7565,2021-10-07 08:00:00,13323255,0.022208461686709445,0.05397490632895729,0.03995062435079412,3652323531.98649150,204144549229.93715565,0.000000
7566,2021-10-07 08:59:56,13323528,0.0222085787022851,0.05722719268057895,0.04249272542322172,3648863748.75873477,203333138494.68078229,1.000000
7567,2021-10-07 10:00:00,13323802,0.022208675341862633,0.0635980859289515,0.04745487062632558,3615515270.16669495,200267582475.67592174,0.000000
7568,2021-10-07 11:00:03,13324076,0.02220880952471303,0.058691525587502485,0.04362401745036289,3588417585.71393901,199679037152.25278758,1.000000
7569,2021-10-07 12:00:00,13324350,0.022208905028916644,0.05794102832669525,0.043037759183476236,3497509948.06086910,194876311975.19037780,0.000000
7570,2021-10-07 12:59:56,13324623,0.022209022792069433,0.06750992640010564,0.0506944826375377,2922650840.31290712,161474352713.77152799,1.000000
7571,2021-10-07 14:00:00,13324897,0.022209162961414515,0.10231068981583595,0.07878830349570709,2583065794.83313537,138186626931.99597775,0.000000
7572,2021-10-07 15:00:03,13325171,0.022209322996403352,0.09490499151224677,0.07269978237866388,2581329667.24786370,139000915338.18530364,1.000000
7573,2021-10-07 16:00:00,13325445,0.02220950386828144,0.08383886035313955,0.06360970931415917,2581316716.91632027,140358219143.42659930,0.000000
7574,2021-10-07 16:59:56,13325718,0.022209663143828946,0.08055893084565781,0.06097002622128053,2531777271.59020728,138070978221.52313212,1.000000
7575,2021-10-07 18:00:00,13325992,0.02220983183789609,0.07761379372827124,0.05858795675743314,2490253250.86508834,136166683039.82846262,0.000000
7576,2021-10-07 19:00:03,13326266,0.022209963640257648,0.07876163282015619,0.0595105683239423,2490458622.80864870,136035666456.74258907,1.000000
7577,2021-10-07 20:00:00,13326540,0.02221009165562186,0.08063179220388843,0.061016664858471924,2490368381.77922602,135800324738.56266485,0.000000
